CODIGO,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,ENTIDAD,CORRIENTE,FECHA_SUSP,SUBZONA_HI,COMID,new_COMID,watershed,subbasin
23097050,PUERTO SUIZA [23097050],Limnimetrica,Convencional,Suspendida,4/15/77,121,6.241250003,-74.55125001,Antioquia,Puerto Nare,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,11/15/86,Rio San Bartolo y otros directos al Magdalena Medio,133455,9007292,south_america,geoglows
23107020,LA BODEGA - AUT [23107020],Limnigrafica,Automatica con Telemetria,Activa,11/14/74,149,6.70375,-74.39791667,Antioquia,Yondo (Casabe),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Regla,,Rio San Bartolo y otros directos al Magdalena Medio,133136,9006475,south_america,geoglows
23107030,MASCOTA LA [23107030],Limnigrafica,Convencional,Activa,5/15/75,970,6.640416667,-74.87541667,Antioquia,Yali,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Bartolome,,Rio San Bartolo y otros directos al Magdalena Medio,133111,9006507,south_america,geoglows
23107040,VEGACHI [23107040],Limnimetrica,Convencional,Activa,4/15/75,630,6.770868081,-74.80727579,Antioquia,Vegachi,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Volcan,,Rio San Bartolo y otros directos al Magdalena Medio,133028,9006276,south_america,geoglows
23167010,PENAS BLANCAS [23167010],Limnimetrica,Convencional,Activa,2/15/77,80,6.952083334,-73.94791667,Antioquia,Yondo (Casabe),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Cimitarra y otros directos al Magdalena,132851,9005895,south_america,geoglows
23177010,BAGRE EL [23177010],Limnimetrica,Convencional,Suspendida,7/15/74,75,7.131286316,-74.04352579,Antioquia,Yondo (Casabe),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cimitarra,2/15/96,Rio Cimitarra y otros directos al Magdalena,132705,9005578,south_america,geoglows
25027050,MARGENTO  - AUT [25027050],Limnigrafica,Automatica con Telemetria,Activa,7/14/66,23,8.033389394,-74.96062671,Antioquia,Caucasia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Bajo San Jorge - La Mojana,131959,9003936,south_america,geoglows
25027270,LAS FLORES [25027270],Limnimetrica,Convencional,Activa,6/15/68,22,8.100416667,-74.77125,Antioquia,Nechi,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Bajo San Jorge - La Mojana,131847,9003786,south_america,geoglows
26177060,MARIA LA [26177060],Limnimetrica,Convencional,Suspendida,10/15/75,621,5.601250004,-75.57958334,Antioquia,Caramanta,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,9/15/05,Rio Frio y Otros Directos al Cauca,134044,9008680,south_america,geoglows
26177090,BALSOS LOS [26177090],Limnimetrica,Convencional,Suspendida,7/15/78,505,5.714476733,-75.59697673,Antioquia,Valparaiso,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,5/15/02,Rio Frio y Otros Directos al Cauca,134044,9008680,south_america,geoglows
26177100,SANTA CLARA [26177100],Limnimetrica,Convencional,Suspendida,5/15/78,520,5.94791667,-75.85458334,Antioquia,Concordia (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,4/15/02,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133694,9007812,south_america,geoglows
26187030,SONSON [26187030],Limnigrafica,Convencional,Activa,6/14/55,580,5.687039576,-75.34129377,Antioquia,Sonson,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sonson,,Rio Arma,0,9008391,south_america,geoglows
26187110,LA PINTADA [26187110],Limnigrafica,Convencional,Activa,10/15/61,1870,5.732916667,-75.59875,Antioquia,La Pintada,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Rio Frio y Otros Directos al Cauca,134044,9008680,south_america,geoglows
26187180,ALBANIA [26187180],Limnigrafica,Convencional,Suspendida,5/15/94,2132,5.53291667,-75.33041667,Antioquia,Sonson,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arma,12/10/08,Rio Arma,134105,9008936,south_america,geoglows
2619700161,SALGAR - AUT   [2619700161],Limnigrafica,Automatica con Telemetria,Activa,12/29/17,642,5.878920096,-75.91844246,Antioquia,Pueblorrico,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Juan,,Rio San Juan,133766,9008017,south_america,geoglows
26197010,CAMPAMENTO [26197010],Limnigrafica,Automatica sin Telemetria,Suspendida,9/14/71,1228,5.680920836,-75.88477579,Antioquia,Andes,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Juan,10/11/18,Rio San Juan,133984,9008509,south_america,geoglows
26197020,BRASILIA [26197020],Limnigrafica,Automatica con Telemetria,Activa,9/14/70,670,5.823392113,-75.94552579,Antioquia,Ciudad Bolivar,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,,Rio San Juan,133793,9008091,south_america,geoglows
26197030,REMOLINO EL [26197030],Limnigrafica,Automatica sin Telemetria,Suspendida,9/14/71,1600,5.85625,-75.91458333,Antioquia,Pueblorrico,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Juan,8/22/19,Rio San Juan,133766,9008017,south_america,geoglows
26207030,PUENTE IGLESIAS [26207030],Limnigrafica,Automatica sin Telemetria,Activa,7/15/78,655,5.825864379,-75.71570591,Antioquia,Fredonia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133824,9008180,south_america,geoglows
26207040,RODADERO EL [26207040],Limnigrafica,Convencional,Suspendida,5/15/78,655,5.99794832,-75.81019246,Antioquia,Venecia (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sinifana,12/10/08,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133643,9007740,south_america,geoglows
26207080,BOLOMBOLO [26207080],Limnigrafica,Automatica con Telemetria,Activa,10/15/71,1750,5.964198193,-75.85227579,Antioquia,Venecia (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133694,9007779,south_america,geoglows
26217010,LA GALERA - AUT [26217010],Limnigrafica,Automatica con Telemetria,Activa,11/14/70,538,6.555416666,-75.86375,Antioquia,Santa Fe De Antioquia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tonusco,,Directos Rio Cauca entre Rio San Juan y Pto Valdia,133206,9006721,south_america,geoglows
26217040,CANGREJO EL [26217040],Limnigrafica,Convencional,Suspendida,5/15/78,558,6.207671343,-75.8708869,Antioquia,Betulia (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Mateo,10/20/10,Directos Rio Cauca entre Rio San Juan y Pto Valdia,133484,9007342,south_america,geoglows
26217050,CANAFISTO [26217050],Limnigrafica,Automatica con Telemetria,Activa,11/14/78,466,6.415954328,-75.82810912,Antioquia,Santa Fe De Antioquia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Directos Rio Cauca entre Rio San Juan y Pto Valdia,133302,9006926,south_america,geoglows
26217060,AGARA [26217060],Limnimetrica,Convencional,Suspendida,11/15/79,475,6.347949675,-75.84352579,Antioquia,Anza,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,4/15/02,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133450,9007150,south_america,geoglows
26227010,PURGATORIO [26227010],Limnigrafica,Convencional,Suspendida,5/15/80,398,6.864618486,-75.87685913,Antioquia,Buritica,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,11/15/95,Directos Rio Cauca entre Rio San Juan y Pto Valdia,0,9006068,south_america,geoglows
26237020,PENALTA [26237020],Limnimetrica,Convencional,Activa,4/15/71,480,6.462083334,-75.75791667,Antioquia,San Jeronimo,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Aurra,,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133264,9006831,south_america,geoglows
26237040,PUERTO VALDIVIA - AUT [26237040],Limnigrafica,Automatica con Telemetria,Activa,10/15/59,129,7.287916669,-75.39633789,Antioquia,Valdivia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Directos Rio Cauca entre Rio San Juan y Pto Valdia,132592,9005322,south_america,geoglows
26237050,PUENTE PESCADERO [26237050],Limnigrafica,Convencional,Suspendida,11/14/79,425,7.085869463,-75.70420964,Antioquia,Toledo (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,10/11/18,Directos Rio Cauca entre Rio San Juan y Pto Valdia,132748,9005677,south_america,geoglows
26237060,SOPETRAN [26237060],Limnimetrica,Convencional,Suspendida,3/15/80,680,6.517083337,-75.78125001,Antioquia,Sopetran,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada La Sopetrana,4/15/96,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,0,9006716,south_america,geoglows
26237090,VALLE EL [26237090],Limnimetrica,Convencional,Suspendida,3/15/80,458,7.065416669,-75.68291667,Antioquia,Briceno (Antioquia),Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Andres,12/10/08,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,132903,9005783,south_america,geoglows
26237100,OLAYA [26237100],Limnigrafica,Convencional,Suspendida,10/14/81,175,6.642575777,-75.836484,Antioquia,Liborina,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,10/11/18,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,133199,9006698,south_america,geoglows
26237110,CEDRAL EL [26237110],Limnigrafica,Convencional,Activa,5/15/80,2373,6.879094499,-75.68216839,Antioquia,San Jose De La Montana,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Andres,,Directos Rio Cauca  entre Rio San Juan y  Pto Valdivia,132903,9006089,south_america,geoglows
26247010,PALMIRA HACIENDA  - AUT [26247010],Limnigrafica,Automatica con Telemetria,Activa,9/14/71,80,7.78875,-75.38291667,Antioquia,Caceres,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Man,,Rio Taraza - Rio Man,132169,9004417,south_america,geoglows
26247020,LA COQUERA - AUT [26247020],Limnigrafica,Automatica con Telemetria,Activa,8/15/66,49,7.962076792,-75.19542323,Antioquia,Caucasia,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Directos al Cauca entre Pto Valdivia y Rio Nechi,131959,9004026,south_america,geoglows
26247030,APAVI [26247030],Limnigrafica,Convencional,Activa,10/15/71,102,7.469391904,-75.33727579,Antioquia,Taraza,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Rio Taraza - Rio Man,132556,9004963,south_america,geoglows
26247050,LAS CAMELIAS - AUT [26247050],Limnigrafica,Automatica con Telemetria,Activa,5/14/73,110,7.582083333,-75.41875,Antioquia,Taraza,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Taraza,,Rio Taraza - Rio Man,132410,9004879,south_america,geoglows
27027060,BRISAS DEL NECHI  - AUT [27027060],Limnigrafica,Automatica con Telemetria,Activa,12/14/74,1880,6.939583334,-75.38125,Antioquia,Angostura,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,,Alto Nechi,132864,9006033,south_america,geoglows
27027070,TRES Y MEDIO [27027070],Limnigrafica,Convencional,Suspendida,11/15/74,258,7.3979542,-74.96019246,Antioquia,Anori,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,1/15/90,Alto Nechi,132490,9005089,south_america,geoglows
27027080,MEDIA LUNA [27027080],Limnimetrica,Convencional,Suspendida,11/15/74,480,7.20100886,-75.32910913,Antioquia,Campamento,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,10/20/10,Alto Nechi,132653,9005656,south_america,geoglows
27027090,PUENTE ANORI [27027090],Limnigrafica,Convencional,Suspendida,11/15/74,600,7.199897734,-75.32597024,Antioquia,Anori,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,8/28/14,Alto Nechi,132653,9005656,south_america,geoglows
27037010,LA ESPERANZA NECHI [27037010],Limnigrafica,Automatica con Telemetria,Activa,3/9/75,33,8.029902593,-74.79727579,Antioquia,Nechi,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,,Directos al Bajo Nechi (mi),131952,9004014,south_america,geoglows
27037020,RETIRO EL [27037020],Limnimetrica,Convencional,Activa,4/15/73,105,7.562083333,-74.80458333,Antioquia,Zaragoza,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tigui,,Bajo Nechi (md),132418,9004934,south_america,geoglows
27037030,SAN JUAN NECHI - AUT [27037030],Limnigrafica,Automatica con Telemetria,Activa,5/14/76,180,7.477083334,-74.92041667,Antioquia,Zaragoza,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,,Directos al Bajo Nechi (mi),132431,9004968,south_america,geoglows
27047010,BAGRE EL [27047010],Limnimetrica,Convencional,Suspendida,4/15/75,160,7.614621889,-74.81019246,Antioquia,El Bagre,Area Operativa 01 - Antioquia-Choco,Magdalena Cauca,Nechi,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Nechi,8/15/93,Bajo Nechi (md),132299,9004688,south_america,geoglows
3602700101,SAN SALVADOR - AUT   [3602700101],Limnigrafica,Automatica con Telemetria,Activa,3/17/18,178,6.225416671,-71.62867579,Arauca,Tame,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,1248,,Rio Casanare,133447,9007266,south_america,geoglows
36027010,PUENTE QUEMADO [36027010],Limnigrafica,Convencional,Suspendida,2/15/84,850,6.088750003,-72.18375001,Arauca,Tame,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Casanare,2/15/02,Rio Casanare,133583,9007572,south_america,geoglows
36027030,SANTA INES [36027030],Limnimetrica,Convencional,Suspendida,2/15/84,694,6.258330807,-72.00083081,Arauca,Tame,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Lope,2/15/02,Rio Casanare,133500,9007377,south_america,geoglows
36027050,CRAVO NORTE [36027050],Limnimetrica,Convencional,Activa,5/15/88,91,6.294534066,-70.19453406,Arauca,Cravo Norte,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Casanare,,Rio Casanare,133403,9007159,south_america,geoglows
36037010,PARAISO PEREGRINO [36037010],Limnimetrica,Convencional,Activa,2/15/83,72,6.039726258,-69.64894246,Arauca,Cravo Norte,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,,Directos Bajo Meta entre rios Casanare y Orinoco,133606,9007624,south_america,geoglows
37047020,PUENTE PESCADO [37047020],Limnimetrica,Convencional,Suspendida,5/15/71,210,6.97506752,-71.96409916,Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pescado,6/15/99,Rio Bojaba,133093,9006323,south_america,geoglows
37057020,ALCARAVAN  AUT [37057020],Limnigrafica,Automatica con Telemetria,Activa,11/14/97,162,7.036250001,-71.41541667,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,,Rio Banadia y otros Directos al Rio Arauca,132852,9005767,south_america,geoglows
37057030,CAJAROS LOS [37057030],Limnimetrica,Convencional,Suspendida,11/15/97,148,7.027733033,-71.30393365,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,12/12/08,Rio Banadia y otros Directos al Rio Arauca,0,9005756,south_america,geoglows
37057040,ANGELITOS LOS [37057040],Limnimetrica,Convencional,Suspendida,11/15/97,139,6.992083336,-71.12208334,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,12/12/08,Directos Rio Arauca (md),132853,9005899,south_america,geoglows
37057050,GUARDULIO [37057050],Limnimetrica,Convencional,Suspendida,11/15/97,134,7.052083336,-70.89958334,Arauca,Arauca,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,12/12/08,Rio Banadia y otros Directos al Rio Arauca,132853,9005832,south_america,geoglows
37057060,PUENTE INTERNACIONA [37057060],Limnimetrica,Convencional,Activa,11/15/97,122,7.092083333,-70.74291667,Arauca,Arauca,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,,Rio Banadia y otros Directos al Rio Arauca,132853,9005832,south_america,geoglows
37057070,NUBIA LA FINCA [37057070],Limnimetrica,Convencional,Suspendida,11/15/97,115,7.077119415,-70.57574802,Arauca,Arauca,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,12/12/08,Directos Rio Arauca (md),132853,9005740,south_america,geoglows
37057090,PUERTO COLOMBIA [37057090],Limnimetrica,Convencional,Suspendida,11/15/97,88,6.981285653,-70.12685913,Arauca,Arauca,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Arauca,4/15/04,Rio Banadia y otros Directos al Rio Arauca,132857,9005906,south_america,geoglows
37057100,GUAMO EL [37057100],Limnimetrica,Convencional,Suspendida,11/15/97,137,6.949617827,-71.2262845,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bz Bayonero,12/12/08,Rio Banadia y otros Directos al Rio Arauca,132852,9005896,south_america,geoglows
37057120,CANDELARIO [37057120],Limnimetrica,Convencional,Suspendida,11/15/97,135,6.942267264,-71.22106608,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cno Agua Limon,12/12/08,Rio Banadia y otros Directos al Rio Arauca,132884,9005975,south_america,geoglows
37057130,RAMOS [37057130],Limnimetrica,Convencional,Suspendida,11/15/97,124,6.949341073,-71.19630357,Arauca,Arauquita,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bz Reinera,12/12/08,Rio Banadia y otros Directos al Rio Arauca,132853,9005899,south_america,geoglows
12067001,GUAJARO EMBALSE AUT [12067001],Limnigrafica,Automatica con Telemetria,Activa,4/20/16,6,10.50588863,-75.07661143,Atlantico,Repelon,Area Operativa 02 - Atlantico-Bolivar-Sucre,Caribe,Caribe - Litoral,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Embalse Guajaro,,Arroyos Directos al Caribe,130431,9000712,south_america,geoglows
29037790,CASA DE BOMBAS [29037790],Limnimetrica,Convencional,Suspendida,8/15/83,6,10.48261924,-75.09321417,Atlantico,Repelon,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Embalse Guajaro,9/15/05,Canal del Dique margen derecho,130431,9000712,south_america,geoglows
29047000,TEBSA BQUILLA [29047000],Limnigrafica,Automatica con Telemetria,Activa,5/5/13,6,10.93541667,-74.75208334,Atlantico,Soledad,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rio Magdalena,,Directos al Bajo Magdalena entre Calamar y desembocadura,130274,9000308,south_america,geoglows
2904700095,REMOLINO - MAG - AUT   [2904700095],Limnigrafica,Automatica con Telemetria,Activa,4/6/18,7,10.77517218,-74.72458334,Atlantico,Sabanagrande,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Directos al Bajo Magdalena entre Calamar y desembocadura,130313,9000394,south_america,geoglows
29047060,PLANTA EL RIO [29047060],Limnimetrica,Convencional,Suspendida,6/15/78,4,10.96162372,-74.75375001,Atlantico,Barranquilla,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,1/15/88,Directos al Bajo Magdalena entre Calamar y desembocadura,130274,9000308,south_america,geoglows
